movieNm,openDt,view
치즈인더트랩,20180314,229005
치코와 리타,20120105,16043
치킨리틀,20060126,501914
칙 파이트,20210204,2234
친구 2,20131114,2971475
친구사이?,20091217,5249
친구와 연인사이,20110210,267843
친구의 아내를 탐하다,20130531,1653
친밀한 타인들,20060525,7337
친애하는 우리 아이,20181101,1989
친절한 금자씨,20050729,3122289
친정엄마,20100422,472009
칠검,20050929,285195
칠곡 가시나들,20190227,42511
칠드런 액트,20190704,25278
칠드런 오브 맨,20160922,20368
칠복성,19880213,1440
침묵,20171102,494097
침묵의 시선,20150903,5168
침입자,20200604,532045
침입자들 : 로봇의 역습,20140515,3672
카,20060720,573577
카 2,20110720,465599
카3: 새로운 도전,20170713,487916
카라멜,20080904,2441
카르마,20080619,7472
카르멘,20121110,2270
카르멘,20150411,1460
카르멘,20151207,4150
카르멘,20180701,4616
카르멘,20190914,1905
카리스마 탈출기,20060330,86038
카메라를 멈추면 안 돼!,20180823,20913
카메론 포스트의 잘못된 교육,20200604,3630
카모메 식당,20070802,6450
카뮈 따윈 몰라,20070419,1337
카사노바,20060310,29905
카사블랑카,19990403,17861
카센타,20191127,14861
카오산 탱고,20200730,3789
카오스,20090326,204693
카오스 워킹,20210224,147443
카우 삼총사,20040806,5592
카우보이 & 에이리언,20110811,256346
카운슬러,20131114,133272
카운터스,20180815,5321
카운터페이터,20080703,16332
카운테스,20091203,4522
카운트다운,20110929,471547
카운트다운,20191212,73412
카이: 거울 호수의 전설,20160817,24990
카이츠,20131024,1239
카이트,20150611,11287
카일라스 가는 길,20200903,9450
카잔자키스,20200130,3581
카트,20141113,814676
카트 레이서,20050429,1035
카페 6,20161116,28479
카페 느와르,20101230,7532
카페 드 플로르,20120719,4989
카페 뤼미에르,20051020,9358
카페 벨에포크,20200520,66078
카페 소사이어티,20160914,128754
"카페, 한 사람을 기다리다",20170511,7288
카포티,20060525,6920
카핑 베토벤,20071003,275211
칼라스 포에버,20071227,3919
칼릴 지브란의 예언자,20150910,8631
캄포스,20160512,2074
캅샵: 미친놈들의 전쟁,20211209,5141
캅카,20151210,1581
캐롤,20160204,355102
캐리,19780917,3160
캐리tv 러브콘서트 더 무비,20190807,29277
캐리비안 해적과 마법 다이아몬드,20200826,2507
캐리비안의 해적 : 망자의 함,20060706,3911617
캐리비안의 해적: 낯선 조류,20110519,3130046
캐리비안의 해적: 세상의 끝에서,20070523,4571229
캐리비안의 해적: 죽은 자는 말이 없다,20170524,3049894
캐빈 인 더 우즈,20120628,228485
캐쉬백,20070503,6735
캐시트럭,20210609,231992
캐치미,20131218,494126
캔 유 킵 어 시크릿?,20191107,10754
캔 유 필 잇,20120726,2119
캔디,20080417,4764
캔디맨,20210922,52340
캡티브 스테이트,20191114,1131
캡틴 마블,20190306,5802810
캡틴 샤키,20181122,15121
캡틴 스터비,20181101,24788
캡틴 아메리카: 시빌 워,20160427,8678117
캡틴 아메리카: 윈터 솔져,20140326,3963964
캡틴 판타스틱,20161130,16343
캡틴 필립스,20131023,242268
캡틴 하록,20140116,17977
캣우먼,20040924,184929
캣츠,20191224,757368
캣츠 앤 독스 2,20100916,107921
캣츠토피아,20200430,24000
커넥트,20081120,189315
커넥트,20210120,14374
커다랗고 커다랗고 커다란 배,20180503,95459
커런트 워,20190822,210945
커뮤터,20180124,286062
커터,20160330,19405
커튼 레이저,20080313,1861
커튼콜,20161208,5526
커플 테라피: 대화가 필요해,20100225,19163
커플즈,20111102,360080
커피 메이트,20170301,6459
커피 오어 티,20210331,6251
커피 한잔이 섹스에 미치는 영향,20140626,3797
커피와 담배,20060727,10647
컨빅션,20130103,5997
컨저링,20130917,2264314
컨저링 2,20160609,1930385
컨저링3: 악마가 시켰다,20210603,799457
컨택트,20170202,634150
컨택트 2020,20200715,2576
컨테이젼,20110922,228899
컨트롤,20081030,2438
컨트롤 그룹,20191209,1581
컨트롤러,20110303,373397
컬러풀,20120510,5212
컬러풀 웨딩즈,20141016,190470
컴 아웃 파이팅,20091022,25052
"컴, 투게더",20170511,2382
컴백트레일,20211007,1210
컴퍼니 유 킵,20131205,2173
컴플라이언스,20130801,1045
컷,20120209,2287
케로로 더 무비 5: 기적의 사차원섬,20100429,115130
케로로 더 무비: 드래곤 워리어,20090430,214639
케로로 더 무비:케로로 VS 케로로 천공대결전,20080807,171041
케빈에 대하여,20120726,47313
케이브,20051020,214045
케이온,20130613,2315
케이크메이커,20180524,12106
케이트 맥콜,20140522,3014
코끼리는 그곳에 있어,20191121,1719
코끼리와 나비,20210930,1775
코난: 암흑의 시대,20120405,33684
코다,20210831,73854
코드 8,20200702,1362
코드 기아스: 부활의 를르슈,20210428,1006
코드 카림,20210826,4461
코드네임 : 콜드워,20161013,1570
코드네임 제로니모,20121213,23462
코러스,20050303,99342
코렐라인: 비밀의 문,20090521,219307
코리아,20120503,1872682
코리올라누스,20161110,1415
코리올라누스: 세기의 라이벌,20130711,2309
코마,20201112,2563
코멧,20150325,7597
코블러,20150408,41444
코비: 블루 엘리펀트의 전설,20131205,27641
코스모폴리스,20130627,12769
코스믹 씬,20210422,5463
코알라,20131024,6432
코알라 키드 : 영웅의 탄생,20120112,206528
코인라커,20150528,1008
코지 판 투테,20181006,1003
코치 카터,20050513,65123
코코,20180111,3513114
코코 샤넬,20090827,206769
코쿠리코 언덕에서,20110929,197564
코파카바나,20110526,12832
콘돌은 날아간다,20130530,1209
콘스탄트 가드너,20060504,25838
콘스탄틴,20050208,1736163
콘트라밴드,20120322,52743
콜 미 바이 유어 네임,20180322,226434
콜 오브 와일드,20200514,36245
콜드 라잇 오브 데이,20120517,88522
콜드 마운틴,20040220,54085
콜드 워,20130905,3013
콜드 워,20190207,28297
콜드 인 줄라이,20141127,1000
콜드 체이싱,20190220,101694
콜드플레이: 헤드 풀 오브 드림스,20181228,8017
콜래트럴,20041015,576532
콜럼버스,20180419,8465
콜레트,20190327,51246
콜렉션,20130502,9518
콜렉터,20110526,4443
콜로니 : 지구 최후의 날,20140213,1220
콜로설,20170420,14687
콜롬비아나,20110831,598365
콜링 인 러브,20100325,20246
콩: 스컬 아일랜드,20170308,1689717
콰르텟,20130328,12894
콰이강의 다리,19621103,12633
콰이어트 룸에서 만나요,20080828,3934
콰이어트 맨,20081127,9721
콰이어트 원,20140918,9736
콰이어트 플레이스,20180412,526073
콰이어트 플레이스 2,20210616,863339
쾌걸 조로리의 공룡알을 지켜라,20140515,4985
쾌걸 조로리의 대대대대모험,20130605,27598
쿠르스크,20190116,42564
"쿠미코, 더 트레저 헌터",20160114,1170
쿠바의 연인,20110113,4340
쿠보와 전설의 악기,20161026,30525
쿠사마 야요이: 무한의 세계,20210519,3532
쿠엔틴 타란티노 8,20191030,3196
"쿠오바디스,아이다",20210519,3806
쿠크하트 : 시계심장을 가진 소년,20150820,4342
쿠폰의 여왕,20220427,7108
쿨,20050408,21171
쿰바: 반쪽무늬 얼룩말의 대모험,20140904,75370
쿵푸 덩크,20080228,51422
쿵푸 보이,20191009,9263
쿵푸 요가,20170329,12048
쿵푸 팬더,20080605,4654266
쿵푸 허슬,20050114,823559
쿵푸몽키,20180125,25577
쿵푸팬더 2,20110526,5064796
쿵푸팬더3,20160128,3984814
쿵후팬더: 영웅의 탄생,20130704,74250
쿼바디스,19730113,19165
쿼바디스,20141210,20731
쿼바디스 도미네,20041210,1932
퀴즈왕,20100916,573001
퀵,20110720,3125069
퀸 락 몬트리올,20090730,19749
퀸 오브 데저트,20160407,5221
퀸카가 아니어도 좋아,20160225,1810
퀸카로 살아남는 법,20040903,88261
퀼,20100107,6722
큐리오사,20200806,1480
큐브 제로,20050121,51420
크게 될 놈,20190418,102464
크라이시스,20210520,2050
크래쉬,20060406,142833
크랙,20100728,6241
크레센도,20210624,8196
크레이지,20080205,1277
크레이지,20100408,143784
크레이지 리치 아시안,20181025,154297
크레이지 하트,20100304,6213
크레이지 호스,20120419,1056
크로니클,20120315,384398
크로닉,20160414,6083
크로싱,20080626,898000
크로우즈 제로,20080702,22097
크롤,20191127,140576
크루아상,20210121,1270
크루엘라,20210526,1983677
크루즈 패밀리,20130516,943806
크루즈 패밀리: 뉴 에이지,20210505,230017
크리드2,20190221,15023
크리미널,20160622,92358
크리미널 게임: 보석 사기단,20190123,2065
크리미널 스쿼드,20180419,28477
크리미널 체이스,20181204,16696
크리스마스 별장,20081224,1671
크리스마스 스타!,20101223,7699
크리스마스 캐롤,20091126,355757
크리스마스에 기적을 만날 확률,20071212,9675
크리피: 일가족 연쇄 실종 사건,20160818,7366
크림,20211104,1211
크림슨 리버2,20050901,140692
크림슨 피크,20151125,46783
크립,20060615,38899
큰엄마의 미친봉고,20210121,3632
클라라,20101216,14207
클라우드,20110714,4870
클라우드 아틀라스,20130109,453116
클라우즈 오브 실스마리아,20141218,33351
클라이밍,20210616,6347
클래스,20100401,7803
클래식,20030130,18973
클랜,20160512,6606
클럽 진주군,20070201,2752
클레멘타인,20040521,3562
클레어의 카메라,20180425,9439
클로버필드,20080124,558389
클로버필드 10번지,20160407,357736
클로이,20100225,127082
클로저,20050203,248409
클로젯,20200205,1270835
클로즈드 노트,20110414,1117
클리포드 더 빅 레드 독,20220112,30318
클릭,20070201,364548
클린,20041126,6942
클림트,20060629,17722
키다리 아저씨,20050114,440850
키드,19891215,2925
키드냅,20171122,27926
키리시마가 동아리활동 그만둔대,20140626,1185
"키리쿠, 키리쿠",20060504,58105
키사라기 미키짱,20100211,1806
키즈모노가타리 I : 철혈편,20160630,24536
키즈모노가타리 II : 열혈편,20161020,15800
키즈모노가타리 III : 냉혈편,20170518,11302
키친,20090205,141109
키코리키: 시간여행,20190410,13222
키코리키: 황금모자의 비밀,20170125,35111
키퍼스,20210512,1784
킥 애스 2 : 겁없는 녀석들,20131017,12827
킥 애스: 영웅의 탄생,20100422,151159
킥 오프,20100708,1096
킨: 더 비기닝,20181011,17543
킨제이 보고서,20050513,43422
킬 미,20091105,50730
킬 미 달링,20160128,9632
킬 빌2,20040514,138031
킬 스위치,20200701,3230
킬 유어 달링,20141016,33157
킬러 엘리트,20110922,165123
킬러 인사이드 미,20100707,50734
킬러들의 도시,20090305,54999
킬러맨,20200813,1121
킬러스,20100902,322888
킬러의 보디가드,20170830,1722017
킬러의 보디가드 2,20210623,384997
킬러의 보디가드 2: 킬러의 와이프,20210804,3674
킬러의 보디가드 무삭제 특별판,20180912,17623
킬링 디어,20180712,60520
킬링 소프틀리,20130404,6539
킬링 오브 투 러버스,20211014,2519
킬링 카인드: 킬러의 수제자,20211201,10679
킬링시즌,20130905,9240
킬빌,20031121,2368
킬위드미,20080417,209696
킹 리차드,20220324,10266
킹 아더,20040723,807850
킹 아서: 제왕의 검,20170517,415714
킹 오브 프리즘 (바이 프리티 리듬),20160811,121864
킹 오브 프리즘 - 프라이드 더 히어로,20170610,129965
킹 오브 프리즘 -샤이니 세븐 스타즈-,20190307,16657
킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오×유우×알렉,20190502,11141
킹 오브 프리즘 –샤이니 세븐 스타즈- II 카케루x조지x미나토,20190404,9774
킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,20190530,14842
킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,20200402,12986
킹덤,20071101,244615
킹덤,20200429,17663
킹덤 오브 헤븐,20050504,1237269
킹덤 오브 헤븐: 디렉터스 컷,20201111,25323
킹메이커,20120419,44965
킹메이커,20220126,783182
킹스 스피치,20110317,808908
킹스 앤 퀸,20070302,1284
킹스글레이브: 파이널 판타지 XV,20160825,1960
킹스맨 : 시크릿 에이전트,20150211,6129681
킹스맨: 골든 서클,20170927,4945484
킹스맨: 퍼스트 에이전트,20211222,1029365
킹콩,20051214,3470059
킹콩을 들다,20090701,1262858
타다: 대한민국 스타트업의 초상,20211014,10545
타락천사,19951223,10234
타마코 러브 스토리,20140925,7213
타발루가와 얼음공주,20200108,27330
타샤 튜더,20180913,46552
타오르는 여인의 초상,20200116,157318
타운,20110127,98866
타워,20121225,5181244
타워 하이스트,20111117,90840
타워링,19770927,6322
타이거 마운틴,20150423,4930
타이머,20110310,9101
타이밍,20151210,38629
타이치0 3D,20130704,17480
타이치2 히어로,20140724,1635
타이타닉,19980220,429511
타이탄,20100401,2643969
타이탄의 분노,20120329,893027
타이페이 스토리,20191107,5247
타이페이 카페 스토리,20110707,13414
타인의 삶,20070322,50656
타인의 아내를 사랑하다,20140109,5060
타인의 취향,20010714,6417
타인의 친절,20210407,9832
타임 투 러브,20141023,23597
타임 투 리브,20060209,12839
타임 투게더,20171116,8807
타임 패러독스,20150107,85554
타임라인,20040227,23130
타잔 3D,20140109,598204
타짜,20060928,5692997
타짜-신의 손,20140903,4015361
타짜: 원 아이드 잭,20190911,2229281
타투,20151210,12103
탄호이저,20160507,1030
탈주,20100902,2060
탐엣더팜,20140522,7636
탐욕의 제국,20140306,5808
탐정 : 더 비기닝,20150924,2625686
탐정 홍길동: 사라진 마을,20160504,1430960
탐정: 리턴즈,20180613,3152895
탑 블레이드 더 무비,20090115,38349
탑건,19871219,16949
태극권 2014 : 어전시위,20141002,2579
태극권 : 무림7대고수전,20121129,1521
태극기 휘날리며,20040205,2553148
태백권,20200820,2018
태양 아래,20160427,33008
태양은 가득히,19730203,12423
태양을 덮다,20210311,2761
태양을 쏴라,20150319,17444
태양의 노래,20070222,33369
태양의 서커스 월드 어웨이,20160106,4334
태양의 소녀들,20201022,2971
태어나길 잘했어,20220414,4568
태일이,20211201,117673
태풍,20051214,3471150
태풍이 지나가고,20160727,93636
태풍태양,20050602,47935
택스 콜렉터,20201118,18197
택시,20151105,2658
택시 4,20070705,148895
택시 5,20181122,10768
택시: 더 멕시멈,20041117,134885
택시운전사,20170802,12189698
탠저린,20180125,4119
탱고 위드 미,20130829,2392
터널,20160810,7120780
터널 3D,20140820,81008
터닝메카드W: 반다인의 비밀 특별판,20180208,21947
터닝메카드W: 블랙미러의 부활,20170118,430013
터미널,20040827,986903
터미네이터 2 : 심판의 날 감독판,20131114,13664
터미네이터 : 미래전쟁의 시작,20090521,4499776
터미네이터 제니시스,20150702,3240370
터미네이터2 3D,19910706,14391
터미네이터: 다크 페이트,20191030,2410227
터보,20130725,1925154
터질거야,20080228,1393
터치,20121108,18393
터치 오브 라이트,20130314,16897
터치 오브 스파이스,20051125,3246
터키,20140731,113795
